id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
airbnb59d812058a46550354a96232131,https://www.airbnb.es/rooms/14893417,-5.989538725644923,37.402153227637356,2017-08-14 16:19:00.006000,2018-06-02 21:40:07.164000,airbnb71870985,entire_home,2,3,44,2,57
airbnb59d812058a46550354a96232132,https://www.airbnb.es/rooms/22780894,-5.98969618216854,37.40257404433658,2018-05-25 06:47:55.034000,2018-05-30 11:24:31.623000,airbnb168300402,entire_home,1,3,4,2,46
airbnb59d812058a46550354a96232133,https://www.airbnb.es/rooms/15794734,-5.9892145172175875,37.40229669028042,2017-08-14 16:19:43.325000,2017-10-01 08:38:03.138000,airbnb45273670,private_room,1,2,2,1,37
airbnb59d812058a46550354a96232134,https://www.airbnb.es/rooms/9633502,-5.989439080221698,37.40221034064102,2017-08-14 16:19:12.795000,2017-10-01 08:38:08.843000,airbnb9884117,entire_home,1,4,10,2,47
airbnb59d812058a46550354a96232135,https://www.airbnb.es/rooms/6987407,-5.989103533359344,37.40207537773731,2017-08-14 16:19:30.116000,2017-10-01 08:38:20.052000,airbnb36634341,private_room,2,4,2,2,65
airbnb59d812058a46550354a96232136,https://www.airbnb.es/rooms/385291,-5.98862777489802,37.40232393166967,2018-05-25 06:48:13.064000,2018-05-30 11:28:51.042000,airbnb1928576,private_room,0,15,0,1,1490
airbnb59d812058a46550354a96232137,https://www.airbnb.es/rooms/9544882,-5.988727310607959,37.40278165433368,2017-08-14 16:18:51.640000,2017-10-01 08:38:26.473000,airbnb46765992,private_room,1,2,93,2,22
airbnb59d812058a46550354a96232138,https://www.airbnb.es/rooms/17365502,-5.988758516092344,37.40275012440488,2017-08-14 16:18:47.753000,2018-05-30 11:24:40.582000,airbnb79465353,entire_home,3,6,67,1,60
airbnb59d812058a46550354a96232139,https://www.airbnb.es/rooms/963325,-5.988669955571936,37.40276564131115,2017-08-14 16:19:17.128000,2018-05-30 11:26:23.739000,airbnb4696783,entire_home,2,4,33,1,70
airbnb59d812058a46550354a96232140,https://www.airbnb.es/rooms/23002923,-5.988624964200409,37.40291216635509,2018-05-25 06:48:01.601000,2018-05-30 11:25:41.050000,airbnb36027989,entire_home,3,5,2,2,74
airbnb59d812058a46550354a96232141,https://www.airbnb.es/rooms/16238958,-5.989653324276651,37.40295607173367,2017-08-29 17:58:10.614000,2017-10-01 08:38:44.348000,airbnb100385280,private_room,1,2,1,1,20
airbnb59d812058a46550354a96232142,https://www.airbnb.es/rooms/10067677,-5.988149179020064,37.40276716152346,2017-08-14 16:19:59.096000,2017-10-01 08:47:22.171000,airbnb51661432,private_room,1,2,41,2,24
airbnb59d812058a46550354a96232143,https://www.airbnb.es/rooms/24058501,-5.988093972337084,37.40286809479984,2018-05-25 06:48:01.602000,2018-05-30 11:26:08.251000,airbnb181119220,entire_home,1,3,4,1,82
airbnb59d812058a46550354a96232144,https://www.airbnb.es/rooms/14560732,-5.988303320499223,37.40243000182864,2017-08-14 16:19:54.987000,2017-10-01 08:47:28.670000,airbnb46765992,private_room,1,1,48,2,17
airbnb59d812058a46550354a96232145,https://www.airbnb.es/rooms/21387483,-5.988537730630512,37.402276613226725,2018-05-25 06:47:58.758000,2018-05-30 11:24:59.096000,airbnb4208935,entire_home,2,4,22,2,117
airbnb59d812058a46550354a96232146,https://www.airbnb.es/rooms/21570214,-5.98843424140207,37.402289178532996,2018-05-25 06:48:07.142000,2018-05-30 11:28:07.942000,airbnb156860816,private_room,0,1,3,1,60
airbnb59d812058a46550354a96232147,https://www.airbnb.es/rooms/886055,-5.988201502012212,37.40218791395327,2017-08-14 16:20:16.619000,2018-09-22 03:58:17.732000,airbnb4697283,entire_home,0,4,2,2,
airbnb59d812058a46550354a96232148,https://www.airbnb.es/rooms/887688,-5.988010610949282,37.40236873045613,2017-08-14 16:20:20.942000,2017-09-05 04:41:15.508000,airbnb4697283,entire_home,1,4,0,2,65
airbnb59d812058a46550354a96232149,https://www.airbnb.es/rooms/11492565,-5.987930639088685,37.402401158588006,2017-08-14 16:20:20.942000,2017-10-01 08:47:42.909000,airbnb16584033,private_room,1,1,1,1,29
airbnb59d812058a46550354a96232150,https://www.airbnb.es/rooms/16583964,-5.987807057056397,37.40217630681235,2017-08-14 16:20:03.345000,2018-06-01 23:44:24.455000,airbnb5833843,entire_home,2,4,81,2,58
airbnb59d812058a46550354a96232151,https://www.airbnb.es/rooms/17053877,-5.987748623110111,37.40227353577952,2017-08-14 16:20:07.496000,2018-06-05 21:27:46.710000,airbnb107762502,entire_home,2,4,29,2,66
airbnb59d812058a46550354a96232152,https://www.airbnb.es/rooms/14476767,-5.987163885390034,37.40269617892284,2017-08-14 16:20:07.496000,2017-10-01 08:48:06.124000,airbnb46765992,private_room,1,1,29,2,17
airbnb59d812058a46550354a96232153,https://www.airbnb.es/rooms/1659943,-5.986539718029895,37.40226018659353,2017-08-14 16:20:07.495000,2018-09-20 14:57:55.413000,airbnb4772883,entire_home,1,2,299,2,
airbnb59d812058a46550354a96232154,https://www.airbnb.es/rooms/12283568,-5.985178225180746,37.39982910746513,2017-08-14 16:18:01.856000,2018-09-22 03:49:18.967000,airbnb66191167,entire_home,2,3,148,2,
airbnb59d812058a46550354a96232155,https://www.airbnb.es/rooms/18544962,-5.985217871718453,37.39995114889142,2017-08-14 16:18:05.844000,2017-09-05 04:43:24.213000,airbnb128415318,private_room,0,1,6,1,13
airbnb59d812058a46550354a96232156,https://www.airbnb.es/rooms/20230372,-5.985349898876097,37.39970034335282,2017-08-14 16:18:01.856000,2017-10-01 08:49:51.820000,airbnb36258886,private_room,1,1,1,3,20
airbnb59d812058a46550354a96232157,https://www.airbnb.es/rooms/5703813,-5.98572689282255,37.399832774097135,2017-08-14 16:18:28.264000,2018-09-22 03:42:45.349000,airbnb29572339,entire_home,5,8,65,2,
airbnb59d812058a46550354a96232158,https://www.airbnb.es/rooms/14315400,-5.985704279367209,37.399957815748294,2018-05-25 13:19:11.734000,2018-09-22 03:45:37.387000,airbnb87497509,private_room,0,2,9,2,
airbnb59d812058a46550354a96232159,https://www.airbnb.es/rooms/3112636,-5.985669581935855,37.40000424925664,2017-08-14 16:18:05.844000,2018-06-01 23:47:13.044000,airbnb15815017,entire_home,1,3,166,2,59
airbnb59d812058a46550354a96232160,https://www.airbnb.es/rooms/16242281,-5.985632068499544,37.4001004763959,2017-08-14 16:19:54.987000,2018-09-22 03:56:03.047000,airbnb2780603,private_room,1,2,244,2,
airbnb59d812058a46550354a96232161,https://www.airbnb.es/rooms/5626225,-5.98569121168073,37.40042221216024,2017-08-14 16:19:54.987000,2018-06-01 23:43:27.692000,airbnb15815017,entire_home,1,3,128,1,42
airbnb59d812058a46550354a96232162,https://www.airbnb.es/rooms/27917419,-5.985698498430128,37.40051260080751,2018-08-27 05:08:36.565000,2018-09-22 03:43:48.191000,airbnb210886569,private_room,1,1,0,5,
airbnb59d812058a46550354a96232163,https://www.airbnb.es/rooms/9361346,-5.98529071116957,37.400842497881946,2017-08-14 16:19:54.987000,2018-09-22 03:32:34.103000,airbnb47645748,entire_home,0,2,148,2,
airbnb59d812058a46550354a96232164,https://www.airbnb.es/rooms/11092098,-5.9856976219556035,37.40077638641588,2018-05-05 16:35:53.440000,2018-09-22 03:40:17.451000,airbnb57598289,entire_home,3,4,29,1,
airbnb59d812058a46550354a96232165,https://www.airbnb.es/rooms/18503793,-5.9857694594266695,37.40135676889466,2017-08-14 16:19:59.096000,2018-09-22 03:57:01.916000,airbnb128414688,private_room,1,2,75,1,
airbnb59d812058a46550354a96232166,https://www.airbnb.es/rooms/8413175,-5.986151963640078,37.401825155437855,2017-08-14 16:20:16.619000,2017-10-01 08:50:48.199000,airbnb2734207,private_room,1,2,0,3,65
airbnb59d812058a46550354a96232167,https://www.airbnb.es/rooms/27242731,-5.986070934581462,37.40091385018073,2018-08-27 05:08:32.318000,2018-09-22 03:42:37.273000,airbnb860055,entire_home,2,4,2,3,
airbnb59d812058a46550354a96232168,https://www.airbnb.es/rooms/17921451,-5.986096423366912,37.400893157702164,2017-08-14 16:20:11.901000,2018-05-08 10:48:17.894000,airbnb31210862,entire_home,0,4,1,5,129
airbnb59d812058a46550354a96232169,https://www.airbnb.es/rooms/23194740,-5.986300021430543,37.400937182650594,2018-05-05 16:35:37.731000,2018-06-01 23:47:49.883000,airbnb54438397,entire_home,3,5,1,2,84
airbnb59d812058a46550354a96232170,https://www.airbnb.es/rooms/5038562,-5.986883172155178,37.40121703804418,2017-08-14 16:20:16.619000,2017-10-01 08:50:58.966000,airbnb26010092,entire_home,2,4,4,3,90
airbnb59d812058a46550354a96232171,https://www.airbnb.es/rooms/17846086,-5.986785862603767,37.40116881335468,2017-08-14 16:20:16.619000,2017-10-01 08:51:04.311000,airbnb122084148,entire_home,2,4,0,3,200
airbnb59d812058a46550354a96232172,https://www.airbnb.es/rooms/12384146,-5.986698722550246,37.401195050688884,2017-08-14 16:20:03.345000,2018-09-22 03:39:16.197000,airbnb3134404,entire_home,4,5,47,2,
airbnb59d812058a46550354a96232173,https://www.airbnb.es/rooms/15961703,-5.986608484732318,37.40129471647619,2017-08-14 16:19:54.987000,2017-10-01 08:51:16.426000,airbnb30230345,entire_home,1,3,56,2,50
airbnb59d812058a46550354a96232174,https://www.airbnb.es/rooms/11256325,-5.986636172787576,37.40109825913378,2017-08-14 16:20:16.619000,2017-10-01 08:51:21.643000,airbnb15295315,entire_home,1,4,0,3,70
airbnb59d812058a46550354a96232175,https://www.airbnb.es/rooms/22482620,-5.98717759080968,37.400834848293876,2018-05-05 16:35:32.898000,2018-09-22 03:34:12.178000,airbnb7927432,private_room,2,1,15,1,
airbnb59d812058a46550354a96232176,https://www.airbnb.es/rooms/23667410,-5.987222122987536,37.40082886786263,2018-05-05 16:35:37.730000,2018-09-22 03:38:58.115000,airbnb51048225,entire_home,2,4,9,2,
airbnb59d812058a46550354a96232177,https://www.airbnb.es/rooms/24869400,-5.987062041365442,37.401140120585374,2018-05-25 13:19:04.510000,2018-06-01 23:45:46.350000,airbnb26516536,private_room,1,2,2,1,40
airbnb59d812058a46550354a96232178,https://www.airbnb.es/rooms/15971857,-5.98703740032882,37.401241246025,2017-08-14 16:19:59.096000,2018-09-22 03:56:15.626000,airbnb2780603,private_room,1,2,228,2,
airbnb59d812058a46550354a96232179,https://www.airbnb.es/rooms/17409853,-5.986973990539397,37.40133724974597,2017-08-14 16:20:07.496000,2017-10-01 08:51:34.018000,airbnb96705822,private_room,1,4,6,5,39
airbnb59d812058a46550354a96232180,https://www.airbnb.es/rooms/10079389,-5.987105433434847,37.401309261327896,2017-08-14 16:20:16.619000,2018-09-22 03:57:14.112000,airbnb2491630,entire_home,0,2,8,2,
airbnb59d812058a46550354a96232181,https://www.airbnb.es/rooms/24198619,-5.986651098293495,37.401630955458195,2018-05-05 16:35:32.898000,2018-06-01 23:42:54.167000,airbnb11263265,entire_home,2,4,2,2,66
airbnb59d812058a46550354a96232182,https://www.airbnb.es/rooms/2544674,-5.987197601653467,37.401836794553105,2017-08-14 16:19:59.096000,2018-06-01 23:46:36.822000,airbnb6237593,entire_home,1,2,79,4,180
airbnb59d812058a46550354a96232183,https://www.airbnb.es/rooms/9971021,-5.987114316929225,37.402075257742474,2017-08-14 16:20:11.901000,2017-10-01 08:51:51.267000,airbnb1715750,entire_home,2,3,3,3,70
airbnb59d812058a46550354a96232184,https://www.airbnb.es/rooms/18843199,-5.987687418167674,37.401642806982636,2017-08-14 16:20:03.345000,2018-09-22 03:41:20.348000,airbnb131242973,entire_home,2,3,8,2,
airbnb59d812058a46550354a96232185,https://www.airbnb.es/rooms/7023980,-5.988,37.402,2017-08-14 16:18:51.640000,2018-06-02 21:40:56.124000,airbnb15595277,entire_home,2,4,96,3,131
airbnb59d812058a46550354a96232186,https://www.airbnb.es/rooms/23846378,-5.988325974819868,37.40187185465925,2018-05-05 16:35:32.898000,2018-06-01 23:44:46.615000,airbnb141370000,entire_home,2,4,10,2,63
airbnb59d812058a46550354a96232187,https://www.airbnb.es/rooms/1574395,-5.988401964718346,37.40157977531334,2017-08-14 16:18:55.898000,2018-05-08 10:47:49.830000,airbnb8368485,entire_home,1,2,337,2,49
airbnb59d812058a46550354a96232188,https://www.airbnb.es/rooms/13105927,-5.98801096721269,37.40173316246972,2017-08-14 16:19:59.096000,2018-09-22 03:32:21.324000,airbnb17287212,entire_home,1,3,129,2,
airbnb59d812058a46550354a96232189,https://www.airbnb.es/rooms/6043831,-5.988350907813039,37.4012775504973,2017-08-14 16:19:59.096000,2018-09-22 03:37:47.607000,airbnb30371526,entire_home,0,4,70,3,
airbnb59d812058a46550354a96232190,https://www.airbnb.es/rooms/1824943,-5.988460679299713,37.40086696556298,2017-08-14 16:19:43.325000,2018-09-22 03:56:09.667000,airbnb9551225,entire_home,0,3,2,3,
airbnb59d812058a46550354a96232191,https://www.airbnb.es/rooms/23917503,-5.9882520435593545,37.400877192019095,2018-05-05 16:35:32.899000,2018-09-22 03:36:16.494000,airbnb11263265,entire_home,3,6,15,2,
airbnb59d812058a46550354a96232192,https://www.airbnb.es/rooms/887691,-5.9880578845819095,37.40095659053086,2017-08-14 16:20:16.619000,2018-09-22 03:57:45.977000,airbnb4697283,entire_home,0,4,0,2,
airbnb59d812058a46550354a96232193,https://www.airbnb.es/rooms/17729517,-5.987944667971661,37.40086038874491,2017-08-14 16:19:54.987000,2018-05-08 10:47:43.757000,airbnb120888836,entire_home,3,4,56,1,68
airbnb59d812058a46550354a96232194,https://www.airbnb.es/rooms/15724587,-5.987783318193455,37.40115615254706,2017-08-14 16:20:20.942000,2017-09-05 04:46:30.012000,airbnb17631916,entire_home,1,2,0,1,45
airbnb59d812058a46550354a96232195,https://www.airbnb.es/rooms/26116848,-5.9878644614166285,37.401370796602606,2018-08-27 05:08:28.031000,2018-09-22 03:56:30.152000,airbnb11263265,entire_home,2,4,1,2,
airbnb59d812058a46550354a96232196,https://www.airbnb.es/rooms/20612118,-5.987740207431038,37.40128762493555,2017-08-29 18:00:40.381000,2018-09-22 03:36:35.739000,airbnb147322902,entire_home,1,3,63,2,
airbnb59d812058a46550354a96232197,https://www.airbnb.es/rooms/14905865,-5.987508870072815,37.40122198384552,2017-08-14 16:20:20.942000,2017-09-05 04:46:36.251000,airbnb16731891,private_room,1,2,3,1,22
airbnb59d812058a46550354a96232198,https://www.airbnb.es/rooms/914381,-5.98739385938429,37.401296330175974,2017-08-14 16:19:54.987000,2018-09-22 03:35:26.792000,airbnb4907659,entire_home,3,6,157,2,
airbnb59d812058a46550354a96232199,https://www.airbnb.es/rooms/17401447,-5.987520495170286,37.40108403945746,2017-08-14 16:20:07.496000,2018-09-22 03:51:42.654000,airbnb2780603,private_room,1,2,159,2,
airbnb59d812058a46550354a96232200,https://www.airbnb.es/rooms/23932604,-5.987508735606277,37.400895659282234,2018-05-05 16:35:32.898000,2018-09-22 03:36:56.156000,airbnb11263265,entire_home,3,6,10,2,
airbnb59d812058a46550354a96232201,https://www.airbnb.es/rooms/14709938,-5.9875464950966055,37.400757641060125,2017-08-14 16:19:59.096000,2017-10-01 08:53:21.524000,airbnb91513426,private_room,1,2,28,2,20
airbnb59d812058a46550354a96232202,https://www.airbnb.es/rooms/15955411,-5.987439160285755,37.400699945245606,2017-08-14 16:20:03.345000,2018-09-22 03:36:26.058000,airbnb103598526,entire_home,2,4,69,3,
airbnb59d812058a46550354a96232203,https://www.airbnb.es/rooms/17505743,-5.987449675511781,37.40047349253246,2017-08-14 16:20:11.901000,2017-10-01 08:53:33.379000,airbnb17486197,private_room,1,2,6,2,35
airbnb59d812058a46550354a96232204,https://www.airbnb.es/rooms/726916,-5.987266080953218,37.40042971776921,2017-08-14 16:20:11.901000,2018-09-22 03:40:59.392000,airbnb3340359,entire_home,2,4,3,1,
airbnb59d812058a46550354a96232205,https://www.airbnb.es/rooms/6012537,-5.987368116549409,37.40045461579743,2017-08-14 16:20:16.619000,2018-05-08 10:48:15.008000,airbnb31210862,entire_home,0,4,19,3,80
airbnb59d812058a46550354a96232206,https://www.airbnb.es/rooms/13219195,-5.987512386375532,37.40020789085778,2017-08-14 16:20:16.619000,2018-09-22 03:56:38.873000,airbnb2871298,private_room,1,2,0,10,
airbnb59d812058a46550354a96232207,https://www.airbnb.es/rooms/16585930,-5.987416127646591,37.40035813537714,2017-08-14 16:20:03.345000,2018-09-22 03:56:48.218000,airbnb65168453,entire_home,4,6,46,2,
airbnb59d812058a46550354a96232208,https://www.airbnb.es/rooms/10079674,-5.987659835578708,37.40034168964527,2017-08-14 16:20:07.496000,2017-10-01 08:54:02.157000,airbnb39014535,private_room,1,2,18,2,20
airbnb59d812058a46550354a96232209,https://www.airbnb.es/rooms/11650308,-5.987674134871087,37.400157770960654,2017-08-14 16:20:20.942000,2017-10-01 08:54:08.031000,airbnb10169435,private_room,1,1,1,1,40
airbnb59d812058a46550354a96232210,https://www.airbnb.es/rooms/3932316,-5.9878805296458655,37.400138122500685,2017-08-14 16:20:03.345000,2017-10-01 08:54:19.768000,airbnb20372685,entire_home,3,5,10,3,60
airbnb59d812058a46550354a96232211,https://www.airbnb.es/rooms/2187499,-5.987678447344241,37.40055477822863,2017-08-14 16:20:03.345000,2018-09-22 03:38:36.123000,airbnb4696783,entire_home,1,4,12,1,
airbnb59d812058a46550354a96232212,https://www.airbnb.es/rooms/18037759,-5.988267941769629,37.40031052652742,2017-08-14 16:19:59.096000,2018-09-22 03:34:44.866000,airbnb3647689,entire_home,2,3,103,2,
airbnb59d812058a46550354a96232213,https://www.airbnb.es/rooms/15911353,-5.988494548523752,37.400389540478784,2017-08-14 16:19:12.795000,2017-09-05 04:48:13.180000,airbnb29918420,private_room,1,2,5,1,25
airbnb59d812058a46550354a96232214,https://www.airbnb.es/rooms/24935779,-5.988384470771025,37.40031039531995,2018-05-25 13:19:04.510000,2018-06-01 23:45:09.157000,airbnb26516536,entire_home,3,5,1,2,66
airbnb59d812058a46550354a96232215,https://www.airbnb.es/rooms/9265224,-5.9879203805942085,37.40015449021371,2017-08-14 16:20:03.345000,2018-06-01 23:43:38.806000,airbnb48129163,entire_home,0,2,18,3,60
airbnb59d812058a46550354a96232216,https://www.airbnb.es/rooms/16462164,-5.988003819498467,37.40007434586215,2017-08-14 16:20:07.496000,2017-10-01 08:54:47.307000,airbnb45455675,entire_home,2,3,11,2,60
airbnb59d812058a46550354a96232217,https://www.airbnb.es/rooms/20226139,-5.988,37.4,2017-08-14 16:20:07.495000,2018-09-22 03:35:19.827000,airbnb28018341,entire_home,0,5,66,1,
airbnb59d812058a46550354a96232218,https://www.airbnb.es/rooms/1620999,-5.988029893041074,37.399785893219416,2017-08-14 16:18:23.135000,2018-09-22 03:46:01.025000,airbnb8487200,private_room,0,1,39,1,
airbnb59d812058a46550354a96232219,https://www.airbnb.es/rooms/11834006,-5.988109938732296,37.39984885711762,2017-08-14 16:18:01.856000,2018-09-22 03:49:49.068000,airbnb63047564,entire_home,1,2,144,1,
airbnb59d812058a46550354a96232220,https://www.airbnb.es/rooms/14062759,-5.9881197014705965,37.39979010381765,2017-08-14 16:18:10.053000,2018-09-22 03:52:38.711000,airbnb84418244,entire_home,2,4,41,2,
airbnb59d812058a46550354a96232221,https://www.airbnb.es/rooms/13853010,-5.988420932424913,37.39977923364104,2017-08-14 16:29:56.503000,2017-10-01 08:55:11.262000,airbnb81818243,entire_home,0,3,12,14,60
airbnb59d812058a46550354a96232222,https://www.airbnb.es/rooms/13502335,-5.9882536856819835,37.39958596594452,2017-08-14 16:18:18.624000,2018-09-22 03:56:56.033000,airbnb41569176,entire_home,2,4,15,2,
airbnb59d812058a46550354a96232223,https://www.airbnb.es/rooms/16167911,-5.9883278831852,37.399677877390495,2017-08-14 16:18:23.135000,2018-06-01 23:45:28.191000,airbnb50924216,private_room,1,1,31,1,24
airbnb59d812058a46550354a96232224,https://www.airbnb.es/rooms/24236411,-5.988412874758312,37.39947828688201,2018-05-05 16:35:18.593000,2018-06-01 23:45:18.775000,airbnb37015714,entire_home,1,2,7,4,108
airbnb59d812058a46550354a96232225,https://www.airbnb.es/rooms/19636823,-5.988312235740697,37.39946945988972,2017-08-14 16:18:23.135000,2017-10-01 08:55:28.700000,airbnb21395662,private_room,1,2,0,1,20
airbnb59d812058a46550354a96232226,https://www.airbnb.es/rooms/20946056,-5.988052271434731,37.39951757087002,2018-05-05 16:35:21.236000,2018-09-22 03:54:22.744000,airbnb150613307,entire_home,3,8,17,2,
